review_id,review,rating,time,aspect_index,topic,problem,sentiment,aspect,modified_flag,company,data_source,top_issue,sub_issue_index
b6bb00d2-9d19-4c52-9b2b-8dfee2bb83cd,fare is too expensive  for my 2 kids it would be 30  one way  uberlyft need to get in the kids ride soon for example with uber same distance 12 big difference under 30 round trip,3,9/8/2019 2:02,b6bb00d2-9d19-4c52-9b2b-8dfee2bb83cd_1_db5ac783,pricing,fare is too expensive for my 2 kids,negative,pricing for kids rides,False,HopSkipDrive,Android,pricing for short distance rides,2.0
6c5f75ac-228b-4acd-ae01-38e935d24d21,amazing i have a little one with autism and i constantly worry about his safety hopskipdrive puts my mind to ease i am able to see my little ones car ride from pick up to drop off and i can also communicate with the drivers,5,6/28/2022 19:35,6c5f75ac-228b-4acd-ae01-38e935d24d21_1_c76c8a26,other,,Positive,,False,HopSkipDrive,Android,,
8581cf39-3399-41f7-8c78-58e89356c4ab,wonderful service  great drivers who really care about the kids they are trusted with,5,3/8/2019 8:12,8581cf39-3399-41f7-8c78-58e89356c4ab_1_1a9c1fbd,other,,Positive,,False,HopSkipDrive,Android,,
039ae7b4-0b3e-41db-b628-edfd533a76bc,i thought this was a good app until a driver clicked that my kid was picked up but wasnt really in the car the kid wasnt at the pick up location at school  so the cancelled the ride and i was not called since the driver reported my kid was picked up  it wasnt until an hour later that i found out my kid was not picked up i cant tell you how stressful that was thank god the kid wasnt hurt  but i still had to make other arrangements to get my kid home,1,10/30/2019 21:56,039ae7b4-0b3e-41db-b628-edfd533a76bc_1_8ae4efd0,driver_related,"Driver reported kid was picked up when not in car, causing stress and delay.",negative,driver reporting issues,False,HopSkipDrive,Android,driver identification problems,3.0
1227509f-bfcc-4483-b4f6-33e0aec093c8,great app and concept for kids needing transportation to and from school parents do not have access to change pick up and drop off times which is very frustrating,3,9/8/2023 13:37,1227509f-bfcc-4483-b4f6-33e0aec093c8_1_bdcd3009,customer_service,parents do not have access to change pick up and drop off times,neutral,change pick up and drop off times access,False,HopSkipDrive,Android,change pick up and drop off times access,
8d81d238-1cdd-4b8d-8aa7-e1add4e27b9b,the only improvement i can think of is where the license plate is displayed the backlighting makes it hard to see,4,10/21/2019 23:58,8d81d238-1cdd-4b8d-8aa7-e1add4e27b9b_1_11ffb644,other,backlighting makes it hard to see the license plate,neutral,license plate visibility issue,False,HopSkipDrive,Android,license plate visibility issue,
8ef4786d-abc9-4857-afb6-02a09da9d17a,customer care support always works with me to solve any issue ive had my only complaint is theyre system in updating important information such as pick up and drop off,3,3/1/2024 17:14,8ef4786d-abc9-4857-afb6-02a09da9d17a_1_7c19bd31,customer_service,they're system in updating important information such as pick up and drop off,neutral,system updating important information,False,HopSkipDrive,Android,system updating important information,
0156ea0b-66d3-4155-9b2c-3e95b27d318d,it has been a great help to pick up my son notifications are sent and that makes me feel comfortable knowing that my son is heading his way on time to school pick up and drop off props to the drivers that have been in control i recommend this program i love it,5,5/17/2024 14:37,0156ea0b-66d3-4155-9b2c-3e95b27d318d_1_5800b6c0,other,,Positive,,False,HopSkipDrive,Android,,
b29a07d6-2952-4e29-8391-17eec6e86577,this company has picked up special needs kids and need to know that they cannot be left unsupervised without another caregiver or left in the middle of the street they need more supervision with our special needs children,1,8/26/2024 13:23,b29a07d6-2952-4e29-8391-17eec6e86577_1_af13358c,driver_related,they need more supervision with our special needs children,negative,supervision for special needs children,False,HopSkipDrive,Android,supervision for special needs children,
e549981d-0ca5-47c0-bd68-eb4a9c456778,great ride driver is punctual polite and safe thank for a model driver for my scholar,5,9/7/2023 5:36,e549981d-0ca5-47c0-bd68-eb4a9c456778_1_5416860e,other,,Positive,,False,HopSkipDrive,Android,,
9920f0d3-0833-4fde-a893-6c0e95f73875,i had to get all the way through setup to find out that your not in my area what a waste of time and negative first experience,1,12/29/2022 3:05,9920f0d3-0833-4fde-a893-6c0e95f73875_1_70a8ea75,other,not available in my area,negative,service availability,False,HopSkipDrive,Android,service availability,
a685d4b7-44e7-40ca-b3de-007561de3371,coming from a minor using moms account  the drivers i receive are sometimes ok and some people dont have matching cars or profile pictures these drivers can be sketchy  they can disrespect you and try to force you into talking to them by you answering their questions theyll still pop up after a 1 star review some drivers would park in the wrong spots or wanna be friends with you by putting constant ride series they need to seriously be more strict over these drivers,1,8/30/2023 23:26,a685d4b7-44e7-40ca-b3de-007561de3371_1_ab9517c6,driver_related,drivers can be sketchy and disrespectful,negative,driver behavior and professionalism,False,HopSkipDrive,Android,driver behavior and professionalism,
19778fe2-e7a8-40ca-a71c-6415475d8c85,now you only work with this app no website at all if you have a managed device  or no phone too bad,1,1/13/2023 0:20,19778fe2-e7a8-40ca-a71c-6415475d8c85_1_b0c95534,other,no website access for managed device users,negative,accessibility for managed devices,False,HopSkipDrive,Android,accessibility for managed devices,
c23a37ae-f252-4176-8a0d-c87424dec057,this is a great and convenient way to set up rides very reliable and efficient you are able to see approximate time of arrival and drop off  cancel if needed  and receive reminders i would definitely recommend this for everyday commutes,5,9/21/2024 20:45,c23a37ae-f252-4176-8a0d-c87424dec057_1_c016cd09,other,,Positive,,False,HopSkipDrive,Android,,
107adf5d-93b5-44a1-a09f-df3c46ef9b2c,ms norah is awesome always on time,5,1/23/2024 13:50,107adf5d-93b5-44a1-a09f-df3c46ef9b2c_1_8afe03a4,other,,Positive,,False,HopSkipDrive,Android,,
8252de31-f336-4c6d-b6dc-bc24c6057b87,whats the point of it telling me to make an account and taking my information  and then telling me that its not in my neighborhood waste of time,1,8/17/2023 20:01,8252de31-f336-4c6d-b6dc-bc24c6057b87_1_83f86bb7,customer_service,telling me that its not in my neighborhood,negative,account creation process,False,HopSkipDrive,Android,account creation process,
1443ef5a-036a-4c97-b15b-fa34eb25b792,this app is terrible im not allowed to type in pick up location what a waste of time entering all my information,1,9/9/2019 20:02,1443ef5a-036a-4c97-b15b-fa34eb25b792_1_1d70ec63,other,not allowed to type in pick up location,negative,pick up location input issue,False,HopSkipDrive,Android,pick up location input issue,
bdee68f1-3513-4535-8a27-c7e4b85bc112,great service makes me feel very confidant knowing my child is safe,5,9/6/2023 18:45,bdee68f1-3513-4535-8a27-c7e4b85bc112_1_2b6f4a1d,other,,Positive,,False,HopSkipDrive,Android,,
ac59cdee-8fd9-4988-a06e-406a0b9324ae,never can get a ride fulfilled potential to be a parents dream come true ,2,10/15/2021 1:08,ac59cdee-8fd9-4988-a06e-406a0b9324ae_1_d3e625ad,driver_related,never can get a ride fulfilled,negative,ride fulfillment issues,False,HopSkipDrive,Android,ride fulfillment issues,
5ee4327e-e4cc-4c5e-8e40-a8655e66eb9f,it does nothing for me because i am blind i just want texts with info for rides do not want to have to read long texts  term  policies  etc pointless app for me i deleted i do not want it,1,7/28/2020 14:59,5ee4327e-e4cc-4c5e-8e40-a8655e66eb9f_1_685287a3,customer_service,pointless app for me,negative,accessibility of information,False,HopSkipDrive,Android,accessibility of information,
68b56b03-2495-44dc-8058-95fea037b2b8,the best trusted kids ride share you can ever ask for a true blessing ,5,8/26/2022 20:13,68b56b03-2495-44dc-8058-95fea037b2b8_1_8d8c336d,other,,Positive,,False,HopSkipDrive,Android,,
06973d4d-e643-4ee8-8947-ef61acfd6e0b,prices are too expensive i pay 16 per day thats too much for me,5,10/3/2018 18:39,06973d4d-e643-4ee8-8947-ef61acfd6e0b_1_100bd8c1,pricing,prices are too expensive,negative,pricing issues,False,HopSkipDrive,Android,pricing for short distance rides,3.0
3babf8dd-e7f9-4729-9dbd-c61a38faee73,i think its priced just right those that complain should get off their asses or i guess they could be frauders and use uber or lyft and risk the driver saying no i know i would never ever be that irresponsible parent and send my 12 17 yo with an uber or lyft because i am lazy,5,11/10/2018 13:33,3babf8dd-e7f9-4729-9dbd-c61a38faee73_1_64a1622f,pricing,complaints about pricing by others,negative,pricing concerns from others,False,HopSkipDrive,Android,pricing concerns from others,
2bd601c5-e07d-41ac-b976-854f50d67a76,first  im glad they exist it has been a great experience for my son and i as a mom  i find comfort knowing my son is happy and comfortable with the ride share company they have done a wonderful job and i praise all that has taken him to and from school,5,4/30/2024 16:54,2bd601c5-e07d-41ac-b976-854f50d67a76_1_94a668de,other,,Positive,,False,HopSkipDrive,Android,,
89680c61-e321-4d69-a742-87e4bba81f50,the drivers are wonderful and make me and my son feel safe and comfortable the only thing is the app is horrible and the customer service people are no help and they never have any responses or ask whats wrong as if they already know the issues when ride in progress cant track driver which was the whole purpose of the rider app good drivers horrible app,1,8/16/2023 12:55,89680c61-e321-4d69-a742-87e4bba81f50_1_fca8e5ad,other,the app is horrible,negative,app functionality issues,False,HopSkipDrive,Android,app performance issues,1.0
0df5e1ea-9324-4c87-89b5-09fbe8300c99,this app has not worked since my kids were on christmas break app automatically closes every time i try to open it,1,1/13/2023 4:54,0df5e1ea-9324-4c87-89b5-09fbe8300c99_1_34c89236,other,app automatically closes every time I try to open it,negative,app functionality issues,False,HopSkipDrive,Android,app performance issues,1.0
49cf0b68-cdda-48e2-9b79-ed9812890693,the fair should be a little lower however its safe than a taxi uber  lyft,5,4/22/2021 22:50,49cf0b68-cdda-48e2-9b79-ed9812890693_1_c3beed7a,pricing,the fair should be a little lower,neutral,pricing concerns,False,HopSkipDrive,Android,pricing for short distance rides,4.0
59e04665-f9bf-4396-81d6-27e3a023da8f,its not in the memphis tn area  major disappointment,1,11/27/2023 12:48,59e04665-f9bf-4396-81d6-27e3a023da8f_1_3983afd8,other,not available in the memphis tn area,negative,service availability in specific locations,False,HopSkipDrive,Android,service availability,1.0
da15a485-0e40-4801-a4da-63f415224196,vert limited app  no way to update info  such as address im military  so every single time i move i have to create a new damn name address email user name cell phone ran out of options,2,2/17/2020 16:13,da15a485-0e40-4801-a4da-63f415224196_1_bcff1379,customer_service,no way to update info such as address,negative,update information process,False,HopSkipDrive,Android,system updating important information,1.0
faa05ced-69af-4942-ad56-dfef619b8544,16 for a 3 block drive is ridiculously high,1,10/10/2018 19:14,faa05ced-69af-4942-ad56-dfef619b8544_1_72d6408e,pricing,ridiculously high cost,negative,pricing for short distance rides,False,HopSkipDrive,Android,pricing for short distance rides,
eb05c8d5-28df-4414-9499-74d49d9d0d92,ive applied to be a driver for 3 and non of my applications have moved forward without having to email the support and then  when i email i get a message saying theyve got so many applications therefore they cant give me an update about my status so  i decided to wait to see how long itd take to hear back from them nothing for 2 weeks conclusion if you dont have staff enough  dont accept applications or arent you guys legit im pretty sure customer service is poor,1,5/17/2019 6:28,eb05c8d5-28df-4414-9499-74d49d9d0d92_1_fe9f99f9,driver_related,none of my applications have moved forward,negative,application process delays,False,HopSkipDrive,Android,application process delays,
eb05c8d5-28df-4414-9499-74d49d9d0d92,ive applied to be a driver for 3 and non of my applications have moved forward without having to email the support and then  when i email i get a message saying theyve got so many applications therefore they cant give me an update about my status so  i decided to wait to see how long itd take to hear back from them nothing for 2 weeks conclusion if you dont have staff enough  dont accept applications or arent you guys legit im pretty sure customer service is poor,1,5/17/2019 6:28,eb05c8d5-28df-4414-9499-74d49d9d0d92_2_88f1af70,customer_service,customer service is poor,negative,customer service responsiveness,False,HopSkipDrive,Android,customer service availability,1.0
6b149c38-2819-482b-bd03-24a005e277d8,hopskipdrive is an awesome program that has made our lives much more manageable and saved us lots of gas money,5,12/12/2024 17:35,6b149c38-2819-482b-bd03-24a005e277d8_1_e4bbbadc,other,,Positive,,False,HopSkipDrive,Android,,
7aa48456-6f66-42c3-a584-e7fe538fd716,their app is horrible never works  never shows you where you sondaughter is on the map  their customer support people  managers are incredibly rude there is a reason they have had negative press nationwide i urge you not to use their company,1,3/7/2024 4:34,7aa48456-6f66-42c3-a584-e7fe538fd716_1_11117f17,other,the app never works and does not show the daughter's location on the map,negative,app functionality issues,False,HopSkipDrive,Android,app performance issues,1.0
953d103b-e6bb-4e59-b61b-8da371c43201,i enjoy using this app its so convenient,5,12/2/2021 1:28,953d103b-e6bb-4e59-b61b-8da371c43201_1_96e8bb61,other,,Positive,,False,HopSkipDrive,Android,,
7c006b58-5aac-4f39-8d80-1698c38f4b7a,it is impotrant to me to do evry thing and protact ,5,3/14/2022 16:44,7c006b58-5aac-4f39-8d80-1698c38f4b7a_1_52639630,other,spelling and grammatical errors,neutral,spelling and grammar issues,False,HopSkipDrive,Android,spelling and grammar issues,
7e707505-6df1-4cdd-a88c-dcbc910ae02f,great app easy to understand and shows all rides in real time,5,8/9/2024 13:29,7e707505-6df1-4cdd-a88c-dcbc910ae02f_1_9b034e9b,other,,Positive,,False,HopSkipDrive,Android,,
0cbf6d83-412b-49b0-b2a7-5e32a4b1566c,excellent service the drivers have been awesome and i truly appreciate the safety service when transporting my daughter thank you so much,5,4/26/2024 11:20,0cbf6d83-412b-49b0-b2a7-5e32a4b1566c_1_c2708de4,other,,Positive,,False,HopSkipDrive,Android,,
143cd9e3-42eb-4035-97c4-5281bce8f830,never any drivers available  dont even bother so frustrating,1,3/22/2022 3:17,143cd9e3-42eb-4035-97c4-5281bce8f830_1_67a623a0,driver_related,never any drivers available,negative,driver availability issues,False,HopSkipDrive,Android,driver identification problems,4.0
96c82782-1ae5-446f-9a30-af829ce6f487,the app sucks says need to leave descriptioninstructions for driver i do but it wont let me move forward to schedule anything,1,10/2/2020 21:35,96c82782-1ae5-446f-9a30-af829ce6f487_1_5a9f950c,other,it won't let me move forward to schedule anything,negative,scheduling process issue,False,HopSkipDrive,Android,scheduling process issue,
75d39f4f-b26b-4341-9240-e270cfbfb708,theyre great super help for my family,5,10/18/2022 15:22,75d39f4f-b26b-4341-9240-e270cfbfb708_1_ff7cacd2,other,,Positive,,False,HopSkipDrive,Android,,
66e771b8-35a3-4ac2-8443-a50bcf824aaa,wonderful service for kids to ride at,5,7/9/2023 17:21,66e771b8-35a3-4ac2-8443-a50bcf824aaa_1_de0e49b6,other,,Positive,,False,HopSkipDrive,Android,,
151035f3-93dd-4507-953d-e9d4f4b9da0d,dont trust your kids to them my son has been left at school 2 separate times now because they canceled the ride without informing me,1,11/12/2021 22:46,151035f3-93dd-4507-953d-e9d4f4b9da0d_1_e73f7b7e,customer_service,left at school due to canceled ride without informing,negative,communication regarding ride cancellations,False,HopSkipDrive,Android,communication regarding ride cancellations,
94947740-7e96-4938-a639-531559f94da8,lifesaver trustworthy and every driver genuinely cares about your child,5,4/14/2025 22:17,94947740-7e96-4938-a639-531559f94da8_1_4e724ba7,other,,Positive,,False,HopSkipDrive,Android,,
377f0bbf-359f-44ab-9e58-5c3e6ca4d31f,it wont let me sign in this app drop   freezes up day after day its just junk,1,1/19/2024 16:20,377f0bbf-359f-44ab-9e58-5c3e6ca4d31f_1_c4813206,account_setup,it wont let me sign in,negative,sign in issues,False,HopSkipDrive,Android,sign in issues,
e3814d05-4607-4f0b-937d-f64cab2efb05,this is the biggest waste of time and so disappointing i was so excited to have help with triplets school transportation there is never a driver available  this is a just another gimmick and bs,1,1/9/2023 23:20,e3814d05-4607-4f0b-937d-f64cab2efb05_1_8413a780,driver_related,there is never a driver available,negative,driver availability issues,False,HopSkipDrive,Android,driver identification problems,4.0
d930873c-74db-41be-9adf-e623dbed96be,used to be great no drivers available ever,1,12/9/2021 14:21,d930873c-74db-41be-9adf-e623dbed96be_1_aad93f73,driver_related,no drivers available,negative,driver availability,False,HopSkipDrive,Android,driver availability,
65c7c3a9-7c0d-4fe9-b203-4e18f8dba07f,this service is really the worst my pickup cant be changed unless i contact the school they always setup the times wrong pickup is supposed to 750am as school starts  830  its setup in the system as 725 but the driver is picking up at 636amif they even show up  worst fing service,1,7/5/2022 4:01,65c7c3a9-7c0d-4fe9-b203-4e18f8dba07f_1_5b0c4224,driver_related,pickup can't be changed unless I contact the school,negative,pickup schedule issues,False,HopSkipDrive,Android,pickup schedule issues,
d0fc4e3b-263a-4a74-b2c5-f10f789e0b75,awesome company game changer for working parents,5,2/7/2019 20:19,d0fc4e3b-263a-4a74-b2c5-f10f789e0b75_1_fa1677a1,other,,Positive,,False,HopSkipDrive,Android,,
8fa4cc72-0349-4758-994f-c24863b6279f,disappointed its not available i need this for my daughter,2,4/28/2021 4:13,8fa4cc72-0349-4758-994f-c24863b6279f_1_01b724b6,other,not available,negative,availability of service,False,HopSkipDrive,Android,service availability,2.0
88a24b46-2d72-4ad7-8487-5b2d05fe0abf,stay away most drivers are nice but you or the co cannot track the driver if they turn their phone offi have gone through this with them also  they dont care if you have a preferred driver the driver can contact you but you cannot contact the driver i had a driver text me last week that my 9yo son was not  loc the driver was late and leave him there cuz he was not standing in the rain waiting 1 hr from home 2 years of reviews like this from me and they have done nothing,1,2/3/2025 15:34,88a24b46-2d72-4ad7-8487-5b2d05fe0abf_1_dd24fb93,driver_related,cannot track the driver if they turn their phone off,negative,driver tracking issues,False,HopSkipDrive,Android,driver identification problems,5.0
a0f5fc46-6ddf-4efc-85f3-448bfac7b079,i have not seen this to be in use yet,5,6/2/2022 19:02,a0f5fc46-6ddf-4efc-85f3-448bfac7b079_1_46c21057,other,not seen this to be in use yet,neutral,usage observation,False,HopSkipDrive,Android,usage observation,
adf545b1-adbc-41d5-badc-1eb4b1b372a2,filled out all of my information only to find out the app doesnt service my area why not just ask for a zipcode prior to the signup portion,1,12/5/2019 1:40,adf545b1-adbc-41d5-badc-1eb4b1b372a2_1_47d2172a,other,the app doesn't service my area,negative,service area limitation,False,HopSkipDrive,Android,service availability,3.0
99feab40-9f8a-4fdd-85b5-5c08bc7f9dd9,excellent ride made it on time and very accommodating on the time frame of picking me up since it was a surgery procedure,5,3/15/2025 2:09,99feab40-9f8a-4fdd-85b5-5c08bc7f9dd9_1_7bb38efa,other,,Positive,,False,HopSkipDrive,Android,,
6efd9468-b47c-4a89-a0a2-c7444a1644a7,love that the app gives so many details notifications and that i can see where the driver is in real time on a map so i can watch the entire drive if i feel i need to very dedicated to the details in this app  its wonderful,5,6/26/2024 17:53,6efd9468-b47c-4a89-a0a2-c7444a1644a7_1_e98ad1a5,other,,Positive,,False,HopSkipDrive,Android,,
17866026-bfe5-4163-8304-6e3f0bfd4b53,great service and on puntual thank you,5,11/4/2022 19:31,17866026-bfe5-4163-8304-6e3f0bfd4b53_1_babc7b13,other,,Positive,,False,HopSkipDrive,Android,,
9599fe70-f9a1-4299-89c0-3b118e4e17cf,this is the best alternative to get your child to and from school safely and anywhere else your child needs to go 10outof10 i highly recommend,5,3/20/2025 15:19,9599fe70-f9a1-4299-89c0-3b118e4e17cf_1_1afe7c50,other,,Positive,,False,HopSkipDrive,Android,,
3eeb367c-2f0f-44e5-91b7-43e095177932,great dependable and safe program for children,5,5/13/2024 22:10,3eeb367c-2f0f-44e5-91b7-43e095177932_1_99e65cb0,other,,Positive,,False,HopSkipDrive,Android,,
a6901563-7d2c-4b67-8f74-38798ea82cfb,i love the respectful courteous  and punctuality i recommend this ride service to everyone,5,6/13/2023 15:44,a6901563-7d2c-4b67-8f74-38798ea82cfb_1_41f037e9,other,,Positive,,False,HopSkipDrive,Android,,
31c0e1ff-e6b4-4f7a-ba7b-ad12ff57a215,it is hard to get costumer support they never answer the phone unless they call u abt something but other then that the drivers are really nice and friendly especially malia,3,7/2/2021 13:30,31c0e1ff-e6b4-4f7a-ba7b-ad12ff57a215_1_32b76528,customer_service,hard to get customer support,neutral,customer support availability,False,HopSkipDrive,Android,customer service availability,2.0
129efde6-26d3-4b38-ba0a-cd52ab5cd844,can never get a ride scheduled this company needs to put out a mass hire working parents need a way to get our kids to and from school,1,6/23/2021 1:00,129efde6-26d3-4b38-ba0a-cd52ab5cd844_1_800a7391,driver_related,can never get a ride scheduled,negative,ride scheduling issues,False,HopSkipDrive,Android,ride fulfillment issues,1.0
a348f4e6-7aed-4574-bf05-92cd3fd70623,this app is horrible i havent even had a ride completed and im already so uneasy about it they charged me 50 twice even though i was only able to book one ride so many glitches im not sure if i can trust this company with my kids,1,8/13/2021 3:43,a348f4e6-7aed-4574-bf05-92cd3fd70623_1_e997762c,pricing,charged me 50 twice,negative,billing issues,False,HopSkipDrive,Android,billing issues,
125126b5-64b2-4e46-9f65-624a546f465f,so grateful this service exists  and i have never not had a driver available  but sometimes its a close call i do not like when the driver changes within 12 hours of pickup time  which has happened numerous times no local competitors means no real recourse for unsatisfactory service but customer service is fairly responsive i do like the update messages i receive for arrival  pick up  and drop off the app says the drivers are supposed to wear orange branded tshirts  but none ever do,4,2/7/2025 3:18,125126b5-64b2-4e46-9f65-624a546f465f_1_f74eee7a,driver_related,I do not like when the driver changes within 12 hours of pickup time.,neutral,driver availability issue,False,HopSkipDrive,Android,driver identification problems,6.0
125126b5-64b2-4e46-9f65-624a546f465f,so grateful this service exists  and i have never not had a driver available  but sometimes its a close call i do not like when the driver changes within 12 hours of pickup time  which has happened numerous times no local competitors means no real recourse for unsatisfactory service but customer service is fairly responsive i do like the update messages i receive for arrival  pick up  and drop off the app says the drivers are supposed to wear orange branded tshirts  but none ever do,4,2/7/2025 3:18,125126b5-64b2-4e46-9f65-624a546f465f_2_dda51136,customer_service,None of the drivers wear orange branded tshirts.,neutral,driver change policy,False,HopSkipDrive,Android,driver change policy,
51c97f3c-f29e-44b4-8a72-52c63b6a258f,used to be good but now there are never any drivers available any more unable to make a booking,1,11/14/2021 22:57,51c97f3c-f29e-44b4-8a72-52c63b6a258f_1_d39b5025,driver_related,there are never any drivers available,negative,driver availability issues,False,HopSkipDrive,Android,driver identification problems,4.0
2af276c4-9417-4bcd-8286-5710bc9c6682,if i could i put 10 she dont know how to drive its trash,1,2/2/2023 21:57,2af276c4-9417-4bcd-8286-5710bc9c6682_1_96ab21f8,driver_related,she dont know how to drive,negative,driver performance,False,HopSkipDrive,Android,driver availability,1.0
335e0e53-f291-41d1-baf7-15c97e7cefb2,would give it 0 stars if i could none of our scheduled drives were fulfilled none the only dependable attribute is the lack of dependability,1,6/25/2021 14:14,335e0e53-f291-41d1-baf7-15c97e7cefb2_1_e2c86424,driver_related,none of our scheduled drives were fulfilled,negative,scheduled drives fulfillment,False,HopSkipDrive,Android,scheduled drives fulfillment,
